,x
Nm_6_5-L16,13.9820716320078
Nm_6_5-L47,1350.26757116435
Nm_6_5-L45,10418.4671890958
Nm_6_5-L37,8281.05087559841
Nm_6_5-L43,77.742903312928
Nm_6_5-L62,73.2924103628564
Nm_6_5-L87,699.747009964256
Nm_6_5-L102,3325.35797524554
Nm_6_5-L42,1309.85215537475
Nm_6_5-L41,1173.93407283199
Nm_6_5-L83,3211.12727897521
Nm_6_5-L96,9972.86945836814
Nm_6_5-L48,1399.89769049311
Nm_6_5-L72,22.8449232704081
Nm_6_5-L52,3418.86583434639
Nm_6_5-L67,125.13954968413
Nm_6_5-L35,3652.15899028519
Nm_6_5-L51,194.366598988909
Nm_6_5-L10,255.557796643137
Nm_6_5-L85,1324.96044713039
Nm_6_5-L30,273.651959082244
Nm_6_5-L9,1997.66525188765
Nm_6_5-L55,388.485015866676
Nm_6_5-L44,1833.53992278508
Nm_6_5-L86,3595.97059732294
Nm_6_5-L36,3240.7803726018
Nm_6_5-L53,4.13574937982695
Nm_6_5-L19,3137.89854507106
Nm_6_5-L60,214.017940341292
Nm_6_5-L14,744.606565738625
Nm_6_5-L98,1963.48897977615
Nm_6_5-L32,5902.4695126301
Nm_6_5-L101,2107.73798687596
Nm_6_5-L78,1881.59016390559
Nm_6_5-L97,6498.99272401092
Nm_6_5-L59,3011.33788315921
Nm_6_5-L38,3263.04253003415
Nm_6_5-L76,608.437875489999
Nm_6_5-L25,1250.50843648132
Nm_6_5-L100,88.0172093870582
Nm_6_5-L40,454.063230420172
Nm_6_5-L13,423.676735637509
Nm_6_5-L1,141.13790457938
Nm_6_5-L73,1122.6658353344
Nm_6_5-L27,4819.38607315013
Nm_6_5-L99,3491.13085405562
Nm_6_5-L68,152.536314941226
Nm_6_5-L28,475.184155635174
Nm_6_5-L17,2656.21393045768
Nm_6_5-L90,55.8611493882477
Nm_6_5-L107,1375.0953571509
Nm_6_5-L64,253.313477592394
Nm_6_5-L11,1749.08665595552
Nm_6_5-L6,151.986257093527
Nm_6_5-L29,2133.80015943738
Nm_6_5-L24,8574.88751816618
Nm_6_5-L79,62.6170028385838
Nm_6_5-L56,2856.65951596819
Nm_6_5-L91,2363.64377813085
Nm_6_5-L65,74.3228198294522
Nm_6_5-L75,6787.37265386756
Nm_6_5-L3,74.7444661791904
Nm_6_5-L109,1726.23930672005
Nm_6_5-L95,1640.04536401279
Nm_6_5-L63,225.604232438104
Nm_6_5-L66,305.02743869851
Nm_6_5-L69,1076.03301161868
Nm_6_5-L106,634.45443195324
Nm_6_5-L84,3062.53924104481
Nm_6_5-L5,286.08923447843
Nm_6_5-L80,2346.41120862587
Nm_6_5-L46,1096.24803687394
Nm_6_5-L31,331.801916010477
Nm_5_6-L39,2396.67091754538
Nm_5_6-L61,126.253595957703
Nm_5_6-L49,3022.20279585196
Nm_5_6-L12,997.354984490245
Nm_5_6-L88,1623.40223002215
Nm_5_6-L70,1663.44214787184
Nm_5_6-L4,2572.88730439473
Nm_5_6-L92,4149.25373316285
Nm_5_6-L57,8015.89120769022
Nm_5_6-L8,3671.80311449305
Nm_5_6-L105,6974.65321790545
Nm_5_6-L34,4599.00061571134
Nm_5_6-L93,751.729770519044
Nm_5_6-L58,18.7598111272923
Nm_5_6-L108,191.130692503334
Nm_5_6-L21,53.537305797074
Nm_5_6-L2,168.014245837769
Nm_5_6-L104,139.451195656708
Nm_5_6-L22,1234.56603671945
Nm_5_6-L89,354.504536907862
Nm_5_6-L81,79.2687173017983
Nm_5_6-L82,53.4610962504345
Nm_5_6-L15,112.943253299193
Nm_5_6-L94,2817.29363447995
Nm_5_6-L103,1510.94682521809
Nm_5_6-L74,1174.09519677526
Nm_5_6-L77,161.690158214788
Nm_5_6-L18,2472.2841307038
Nm_5_6-L71,289.647828141758
Nm_5_6-L26,3348.89489695587
Nm_5_6-L7,677.097397666452
Nm_5_6-L54,3187.2231918998
Nm_5_6-L23,2632.94256000052
Nm_5_6-L20,1943.99194822968
Nm_5_6-L33,80.3518565683273
Nm_5_6-L50,2251.0447605608
Nm_5_6-L16,194.045017209867
Nm_5_6-L47,228.025009304473
Nm_5_6-L45,2230.69430353546
Nm_5_6-L37,4761.61610222087
Nm_5_6-L43,80.1834015381343
Nm_5_6-L62,14.4058251347447
Nm_5_6-L87,416.575314741414
Nm_5_6-L102,3809.85944077843
Nm_5_6-L42,523.134775226534
Nm_5_6-L41,4423.46622478616
Nm_5_6-L83,2438.36676625369
Nm_5_6-L96,900.890048945771
Nm_5_6-L48,2562.0890612691
Nm_5_6-L72,152.819474922247
Nm_5_6-L52,1613.17688656777
Nm_5_6-L67,29.8902614391032
Nm_5_6-L35,772.112045075835
Nm_5_6-L51,353.042573049928
Nm_5_6-L10,363.460182670472
Nm_5_6-L85,551.729994083658
Nm_5_6-L30,1506.67480543421
Nm_5_6-L9,1217.83334276172
Nm_5_6-L55,102.043614144758
Nm_5_6-L44,1804.79120760925
Nm_5_6-L86,610.711871958413
Nm_5_6-L36,532.409186388077
Nm_5_6-L53,38.7394653516819
Nm_5_6-L19,15069.5943896516
Nm_5_6-L60,192.560593924607
Nm_5_6-L14,3200.22246226011
Nm_5_6-L98,636.83206122538
Nm_5_6-L32,2836.52336532925
Nm_5_6-L101,1691.94682602238
Nm_5_6-L78,1417.1586097192
Nm_5_6-L97,2527.63037993522
Nm_5_6-L59,1999.8928278887
Nm_5_6-L38,2493.03633068744
Nm_5_6-L76,5155.02567460809
Nm_5_6-L25,223.626805539858
Nm_5_6-L100,116.523054121664
Nm_5_6-L40,3087.07528140133
Nm_5_6-L13,3118.35542088652
Nm_5_6-L1,2522.00485120018
Nm_5_6-L73,1363.77872468266
Nm_5_6-L27,905.976678942593
Nm_5_6-L99,945.268900017421
Nm_5_6-L68,124.658242221353
Nm_5_6-L28,1782.28571862962
Nm_5_6-L17,437.734349645149
Nm_5_6-L90,31.5188608604451
Nm_5_6-L107,2351.13065000586
Nm_5_6-L64,1972.05615724195
Nm_5_6-L11,1592.85208711479
Nm_5_6-L6,1752.12139870402
Nm_5_6-L29,213.991093332341
Nm_5_6-L24,3426.1507081399
Nm_5_6-L79,924.130290397072
Nm_5_6-L56,161.300467026795
Nm_5_6-L91,553.415008889486
Nm_5_6-L65,48.4346644282659
Nm_5_6-L75,3613.22489390051
Nm_5_6-L3,101.974151251009
Nm_5_6-L109,2127.45894441326
Nm_5_6-L95,2197.27530201437
Nm_5_6-L63,1273.70491877429
Nm_5_6-L66,950.67157475618
Nm_5_6-L69,699.110901931839
Nm_5_6-L106,58.9123807945927
Nm_5_6-L84,151.68923763213
Nm_5_6-L5,709.272792244615
Nm_5_6-L80,341.266643691513
Nm_5_6-L46,2466.65785460318
Nm_5_6-L31,101.357567163357
Nm_7_6-L39,4136.55421511867
Nm_7_6-L61,85.4321509975961
Nm_7_6-L49,4793.41465280889
Nm_7_6-L12,367.351974203635
Nm_7_6-L88,1373.75820835673
Nm_7_6-L70,1133.01551600142
Nm_7_6-L4,1720.17893707287
Nm_7_6-L92,2560.28663579879
Nm_7_6-L57,3589.18662022936
Nm_7_6-L8,3282.1648576676
Nm_7_6-L105,4475.95767241317
Nm_7_6-L34,1051.79822689128
Nm_7_6-L93,760.445219943774
Nm_7_6-L58,141.470753672122
Nm_7_6-L108,435.91595280791
Nm_7_6-L21,59.6249511733379
Nm_7_6-L2,178.651530508631
Nm_7_6-L104,254.479485616586
Nm_7_6-L22,627.907893186181
Nm_7_6-L89,248.876067173884
Nm_7_6-L81,54.4789854314322
Nm_7_6-L82,43.1576894413898
Nm_7_6-L15,155.783632265529
Nm_7_6-L94,2365.33641318732
Nm_7_6-L103,2159.41280182831
Nm_7_6-L74,4624.88299913607
Nm_7_6-L77,123.900997915417
Nm_7_6-L18,1044.65090017675
Nm_7_6-L71,165.005172808146
Nm_7_6-L26,3025.34806125792
Nm_7_6-L7,546.793109086656
Nm_7_6-L54,1664.75080310402
Nm_7_6-L23,3464.34291019973
Nm_7_6-L20,4649.81117115491
Nm_7_6-L33,303.512398606277
Nm_7_6-L50,1001.52641511032
Nm_7_6-L16,137.547510126267
Nm_7_6-L47,316.121830150778
Nm_7_6-L45,940.153426881833
Nm_7_6-L37,2514.2336318472
Nm_7_6-L43,299.836332826253
Nm_7_6-L62,142.701239599166
Nm_7_6-L87,418.407776395816
Nm_7_6-L102,2537.34283388055
Nm_7_6-L42,148.406083657523
Nm_7_6-L41,1034.05250231645
Nm_7_6-L83,2226.41006268585
Nm_7_6-L96,681.046839799903
Nm_7_6-L48,2596.05065942831
Nm_7_6-L72,165.722718784121
Nm_7_6-L52,975.639448281786
Nm_7_6-L67,15.6492775995063
Nm_7_6-L35,438.567006618274
Nm_7_6-L51,168.631624701231
Nm_7_6-L10,272.8569772884
Nm_7_6-L85,264.823470214356
Nm_7_6-L30,549.259138185503
Nm_7_6-L9,2340.24412505228
Nm_7_6-L55,20.3814665989776
Nm_7_6-L44,1964.21339235762
Nm_7_6-L86,793.845902700965
Nm_7_6-L36,1326.73197346611
Nm_7_6-L53,557.680426905262
Nm_7_6-L19,976.386283278063
Nm_7_6-L60,154.799214451416
Nm_7_6-L14,5761.5853989658
Nm_7_6-L98,568.465171269128
Nm_7_6-L32,5371.2158289164
Nm_7_6-L101,8947.13058409623
Nm_7_6-L78,1181.23288268198
Nm_7_6-L97,1462.45703948243
Nm_7_6-L59,4679.65131454176
Nm_7_6-L38,1816.25572845562
Nm_7_6-L76,4293.53449356077
Nm_7_6-L25,300.186253570647
Nm_7_6-L100,110.665680186494
Nm_7_6-L40,2638.85850258031
Nm_7_6-L13,601.06549939097
Nm_7_6-L1,1959.44698272318
Nm_7_6-L73,997.812338411783
Nm_7_6-L27,4360.36447029639
Nm_7_6-L99,574.101377574557
Nm_7_6-L68,92.7915502691759
Nm_7_6-L28,887.932871717604
Nm_7_6-L17,1529.6432630482
Nm_7_6-L90,76.3366678441266
Nm_7_6-L107,4055.86307551314
Nm_7_6-L64,1280.4908859792
Nm_7_6-L11,431.414127279357
Nm_7_6-L6,746.259992937054
Nm_7_6-L29,170.29175478884
Nm_7_6-L24,1328.19611972326
Nm_7_6-L79,535.66206737677
Nm_7_6-L56,248.578548241561
Nm_7_6-L91,286.974946215847
Nm_7_6-L65,49.4332082956608
Nm_7_6-L75,3139.04681859393
Nm_7_6-L3,184.55533250439
Nm_7_6-L109,1614.66393338345
Nm_7_6-L95,1497.7701615618
Nm_7_6-L63,1447.6120873637
Nm_7_6-L66,2648.96426048625
Nm_7_6-L69,2577.81971829179
Nm_7_6-L106,19.687444424235
Nm_7_6-L84,76.3594970825812
Nm_7_6-L5,255.562054416531
Nm_7_6-L80,318.55454163297
Nm_7_6-L46,1890.92405826196
Nm_7_6-L31,51.3738704436996
Nm_6_7-L39,3712.16107269108
Nm_6_7-L61,138.376254445505
Nm_6_7-L49,410.700282399119
Nm_6_7-L12,368.835176969278
Nm_6_7-L88,348.308891527955
Nm_6_7-L70,1188.04685760403
Nm_6_7-L4,118.494597684694
Nm_6_7-L92,351.886225618856
Nm_6_7-L57,5416.43358729439
Nm_6_7-L8,2079.03080224928
Nm_6_7-L105,3249.10579947562
Nm_6_7-L34,1990.7240766704
Nm_6_7-L93,637.17032946988
Nm_6_7-L58,521.567941069077
Nm_6_7-L108,561.088577866891
Nm_6_7-L21,567.736314380841
Nm_6_7-L2,293.301705010222
Nm_6_7-L104,3224.41879188847
Nm_6_7-L22,5340.26282616566
Nm_6_7-L89,421.451707358522
Nm_6_7-L81,165.797364841078
Nm_6_7-L82,105.561627554069
Nm_6_7-L15,22.5663087768576
Nm_6_7-L94,28.7502675565402
Nm_6_7-L103,7678.06058675098
Nm_6_7-L74,708.900470885283
Nm_6_7-L77,479.413571343234
Nm_6_7-L18,866.330585019238
Nm_6_7-L71,48.4088842149531
Nm_6_7-L26,896.523215633034
Nm_6_7-L7,565.765472629672
Nm_6_7-L54,2048.11134206695
Nm_6_7-L23,4590.4954216906
Nm_6_7-L20,11815.1102324233
Nm_6_7-L33,73.193150806229
Nm_6_7-L50,4893.31534389695
Nm_6_7-L16,130.016951489185
Nm_6_7-L47,124.398319759365
Nm_6_7-L45,360.475292279662
Nm_6_7-L37,480.904494649662
Nm_6_7-L43,755.564604621267
Nm_6_7-L62,2877.38946298549
Nm_6_7-L87,92.650314591231
Nm_6_7-L102,3126.54967905139
Nm_6_7-L42,282.433728971567
Nm_6_7-L41,309.235963224027
Nm_6_7-L83,438.839728640078
Nm_6_7-L96,580.336728049101
Nm_6_7-L48,3655.83965703764
Nm_6_7-L72,456.313510283833
Nm_6_7-L52,277.146836241727
Nm_6_7-L67,329.609250565058
Nm_6_7-L35,166.758789888184
Nm_6_7-L51,245.919817168114
Nm_6_7-L10,36.4813953149632
Nm_6_7-L85,70.9645338226519
Nm_6_7-L30,198.635236935377
Nm_6_7-L9,61.8320976768197
Nm_6_7-L55,131.802565374435
Nm_6_7-L44,462.014061010382
Nm_6_7-L86,391.069708748337
Nm_6_7-L36,466.625339493088
Nm_6_7-L53,247.306938230427
Nm_6_7-L19,398.58135335
Nm_6_7-L60,2542.23471008244
Nm_6_7-L14,2473.85471728816
Nm_6_7-L98,132.148849524399
Nm_6_7-L32,355.270607410214
Nm_6_7-L101,1802.5955164304
Nm_6_7-L78,1060.35013608359
Nm_6_7-L97,1195.96601645542
Nm_6_7-L59,2302.45051371505
Nm_6_7-L38,342.650800037422
Nm_6_7-L76,314.203741047311
Nm_6_7-L25,2030.80383923258
Nm_6_7-L100,83.6687200884601
Nm_6_7-L40,674.476052110559
Nm_6_7-L13,670.978972984681
Nm_6_7-L1,638.784745937757
Nm_6_7-L73,1121.8660323934
Nm_6_7-L27,1184.28632535699
Nm_6_7-L99,395.739450313323
Nm_6_7-L68,149.85258456691
Nm_6_7-L28,75.0065200506823
Nm_6_7-L17,856.595046437734
Nm_6_7-L90,361.43344262225
Nm_6_7-L107,403.687770922624
Nm_6_7-L64,76.3084196759331
Nm_6_7-L11,1079.93814231599
Nm_6_7-L6,2708.43620683298
Nm_6_7-L29,310.113691842059
Nm_6_7-L24,4690.79720671951
Nm_6_7-L79,306.565068710767
Nm_6_7-L56,485.856172421144
Nm_6_7-L91,302.201935401556
Nm_6_7-L65,104.575168536108
Nm_6_7-L75,3564.98899885085
Nm_6_7-L3,152.447898153959
Nm_6_7-L109,2426.47736299552
Nm_6_7-L95,746.392913582984
Nm_6_7-L63,226.976422462334
Nm_6_7-L66,6702.30566994984
Nm_6_7-L69,385.809896179297
Nm_6_7-L106,39.5283760020806
Nm_6_7-L84,214.011714981282
Nm_6_7-L5,254.150463113831
Nm_6_7-L80,312.65803050918
Nm_6_7-L46,367.490045128018
Nm_6_7-L31,138.372897645178
Nm_8_7-L39,2029.50655982773
Nm_8_7-L61,85.3731632191778
Nm_8_7-L49,276.561351994981
Nm_8_7-L12,189.64851112646
Nm_8_7-L88,355.196760015205
Nm_8_7-L70,675.158153763314
Nm_8_7-L4,767.483274853733
Nm_8_7-L92,519.807036282718
Nm_8_7-L57,3671.39873629067
Nm_8_7-L8,2257.43295748156
Nm_8_7-L105,7369.95675123264
Nm_8_7-L34,1724.90788173389
Nm_8_7-L93,1307.35019877916
Nm_8_7-L58,180.710238326945
Nm_8_7-L108,376.824752928829
Nm_8_7-L21,605.812527577712
Nm_8_7-L2,283.497117882222
Nm_8_7-L104,2195.342763183
Nm_8_7-L22,750.799705576974
Nm_8_7-L89,433.974207594661
Nm_8_7-L81,50.0776421174897
Nm_8_7-L82,73.1674558772297
Nm_8_7-L15,44.0588230509486
Nm_8_7-L94,27.4522339044755
Nm_8_7-L103,2220.95591613995
Nm_8_7-L74,517.667324101997
Nm_8_7-L77,205.960291271313
Nm_8_7-L18,727.908151462395
Nm_8_7-L71,34.1456152948375
Nm_8_7-L26,253.388079572097
Nm_8_7-L7,450.130772445357
Nm_8_7-L54,1117.03462509564
Nm_8_7-L23,6609.4484394966
Nm_8_7-L20,2528.78999645709
Nm_8_7-L33,155.352950444307
Nm_8_7-L50,1741.29653944589
Nm_8_7-L16,128.349703373448
Nm_8_7-L47,77.7908961024889
Nm_8_7-L45,154.304087021936
Nm_8_7-L37,108.118495158314
Nm_8_7-L43,198.983970338788
Nm_8_7-L62,1563.54547774763
Nm_8_7-L87,142.474514633605
Nm_8_7-L102,2286.09587045356
Nm_8_7-L42,56.7596551327967
Nm_8_7-L41,274.979904277917
Nm_8_7-L83,170.479518628678
Nm_8_7-L96,663.917465817658
Nm_8_7-L48,807.359151877369
Nm_8_7-L72,405.384611710457
Nm_8_7-L52,29.0168531809573
Nm_8_7-L67,177.068277574073
Nm_8_7-L35,83.565182144637
Nm_8_7-L51,157.166588617056
Nm_8_7-L10,37.2288714052302
Nm_8_7-L85,71.0970273985505
Nm_8_7-L30,125.058286267936
Nm_8_7-L9,69.4928665672629
Nm_8_7-L55,86.8872519767713
Nm_8_7-L44,681.996814029426
Nm_8_7-L86,483.810343936651
Nm_8_7-L36,149.289059403391
Nm_8_7-L53,130.70129400805
Nm_8_7-L19,132.334839039965
Nm_8_7-L60,2376.84187553247
Nm_8_7-L14,2201.16155997312
Nm_8_7-L98,159.778925838533
Nm_8_7-L32,109.65875957713
Nm_8_7-L101,450.85208136393
Nm_8_7-L78,2003.17356225996
Nm_8_7-L97,1468.34988525663
Nm_8_7-L59,1400.3046542188
Nm_8_7-L38,236.704160731336
Nm_8_7-L76,153.720862085548
Nm_8_7-L25,2436.27876603646
Nm_8_7-L100,33.7084956553429
Nm_8_7-L40,2550.88984592644
Nm_8_7-L13,337.270546815477
Nm_8_7-L1,315.446443191622
Nm_8_7-L73,266.351262348021
Nm_8_7-L27,8803.43931092109
Nm_8_7-L99,418.351300313102
Nm_8_7-L68,318.711775737512
Nm_8_7-L28,666.767150713644
Nm_8_7-L17,1989.69474959292
Nm_8_7-L90,1126.90268633702
Nm_8_7-L107,126.721007571566
Nm_8_7-L64,43.6823106690824
Nm_8_7-L11,7457.12999629585
Nm_8_7-L6,4428.42417882735
Nm_8_7-L29,245.01637691303
Nm_8_7-L24,581.406979557516
Nm_8_7-L79,292.324760491233
Nm_8_7-L56,306.933948807265
Nm_8_7-L91,617.110813323667
Nm_8_7-L65,112.846383384958
Nm_8_7-L75,3252.08954787145
Nm_8_7-L3,17.9538690718158
Nm_8_7-L109,3317.45027909053
Nm_8_7-L95,664.282916597244
Nm_8_7-L63,584.740268698289
Nm_8_7-L66,10951.6178055089
Nm_8_7-L69,236.740150146852
Nm_8_7-L106,130.24418109645
Nm_8_7-L84,903.53236727704
Nm_8_7-L5,317.275145401113
Nm_8_7-L80,213.249427920134
Nm_8_7-L46,164.160399130838
Nm_8_7-L31,635.207940521513
Nm_7_8-L39,46.2708923757594
Nm_7_8-L61,15.9810764779416
Nm_7_8-L49,228.368304623672
Nm_7_8-L12,1880.28243470254
Nm_7_8-L88,173.980334591337
Nm_7_8-L70,399.082941534535
Nm_7_8-L4,233.009220283721
Nm_7_8-L92,217.949320564971
Nm_7_8-L57,362.431656948109
Nm_7_8-L8,176.871733676699
Nm_7_8-L105,134.106786312495
Nm_7_8-L34,336.985212109187
Nm_7_8-L93,230.478073322642
Nm_7_8-L58,135.815079448129
Nm_7_8-L108,617.303631203164
Nm_7_8-L21,189.450287645305
Nm_7_8-L2,57.3911332785974
Nm_7_8-L104,376.486588684627
Nm_7_8-L22,138.632413730374
Nm_7_8-L89,28.1942246878424
Nm_7_8-L81,306.669582277203
Nm_7_8-L82,100.27137825616
Nm_7_8-L15,240.526158824764
Nm_7_8-L94,52.6318024573668
Nm_7_8-L103,190.569467821639
Nm_7_8-L74,125.478389201658
Nm_7_8-L77,125.127282334915
Nm_7_8-L18,120.848928806377
Nm_7_8-L71,160.119769582928
Nm_7_8-L26,177.45653767081
Nm_7_8-L7,327.986609007725
Nm_7_8-L54,190.217550564218
Nm_7_8-L23,211.238979938093
Nm_7_8-L20,2139.78259848048
Nm_7_8-L33,117.365994228377
Nm_7_8-L50,110.638136037846
Nm_7_8-L16,224.940827350399
Nm_7_8-L47,82.1051344467809
Nm_7_8-L45,118.97067001841
Nm_7_8-L37,102.302927207121
Nm_7_8-L43,273.842885495551
Nm_7_8-L62,85.9471821967448
Nm_7_8-L87,159.450436709254
Nm_7_8-L102,210.230038874367
Nm_7_8-L42,143.701301602686
Nm_7_8-L41,154.914487328252
Nm_7_8-L83,195.038749761042
Nm_7_8-L96,285.6524198655
Nm_7_8-L48,132.163514900852
Nm_7_8-L72,151.056406769941
Nm_7_8-L52,106.323864602892
Nm_7_8-L67,117.15206050734
Nm_7_8-L35,153.877215022409
Nm_7_8-L51,567.147818254584
Nm_7_8-L10,88.5486063514008
Nm_7_8-L85,127.611273269556
Nm_7_8-L30,76.2575099085898
Nm_7_8-L9,137.08876028483
Nm_7_8-L55,93.941409926212
Nm_7_8-L44,209.220366490814
Nm_7_8-L86,345.179569378179
Nm_7_8-L36,79.3012851378403
Nm_7_8-L53,298.248176376557
Nm_7_8-L19,139.484956180091
Nm_7_8-L60,187.193271222357
Nm_7_8-L14,195.167910233258
Nm_7_8-L98,12366.7010162622
Nm_7_8-L32,76.5422074352197
Nm_7_8-L101,252.382331789013
Nm_7_8-L78,90.4826646081992
Nm_7_8-L97,336.937020787018
Nm_7_8-L59,65.1094892949966
Nm_7_8-L38,153.400896910266
Nm_7_8-L76,167.459157389335
Nm_7_8-L25,381.862925430427
Nm_7_8-L100,92.5386315997125
Nm_7_8-L40,317.052643715267
Nm_7_8-L13,297.730541611846
Nm_7_8-L1,37.2358788412025
Nm_7_8-L73,30.4050475280374
Nm_7_8-L27,209.034059853551
Nm_7_8-L99,199.249637358923
Nm_7_8-L68,164.129677591954
Nm_7_8-L28,230.952863403194
Nm_7_8-L17,400.092623016923
Nm_7_8-L90,640.81285341906
Nm_7_8-L107,196.865404893483
Nm_7_8-L64,59.6269275649473
Nm_7_8-L11,185.7025173149
Nm_7_8-L6,266.252772742869
Nm_7_8-L29,481.567521096582
Nm_7_8-L24,428.568058435323
Nm_7_8-L79,84.8826889245272
Nm_7_8-L56,67.2433157396147
Nm_7_8-L91,55.6306177735032
Nm_7_8-L65,334.737783120907
Nm_7_8-L75,224.115798723843
Nm_7_8-L3,52.3826537818941
Nm_7_8-L109,10295.2293446583
Nm_7_8-L95,365.160562737554
Nm_7_8-L63,153.668096530738
Nm_7_8-L66,114.76856376013
Nm_7_8-L69,245.770356531065
Nm_7_8-L106,198.141344412536
Nm_7_8-L84,592.143205743331
Nm_7_8-L5,186.392681352728
Nm_7_8-L80,123.192959908488
Nm_7_8-L46,79.6395732033056
Nm_7_8-L31,325.691630672971
Nm_9_8-L39,54.1521038991306
Nm_9_8-L61,86.1520266995271
Nm_9_8-L49,482.361660853854
Nm_9_8-L12,2915.78097190053
Nm_9_8-L88,90.5738250596562
Nm_9_8-L70,291.802297976229
Nm_9_8-L4,631.293938522107
Nm_9_8-L92,110.775185140323
Nm_9_8-L57,293.057578755553
Nm_9_8-L8,297.73614002728
Nm_9_8-L105,143.169129578979
Nm_9_8-L34,143.518004225383
Nm_9_8-L93,242.179474600432
Nm_9_8-L58,244.894760876431
Nm_9_8-L108,235.781988962305
Nm_9_8-L21,75.8412882110394
Nm_9_8-L2,59.0378612913342
Nm_9_8-L104,199.351364018166
Nm_9_8-L22,115.723646278928
Nm_9_8-L89,12.1025889582786
Nm_9_8-L81,261.190634910687
Nm_9_8-L82,83.6838114397574
Nm_9_8-L15,85.7946714986387
Nm_9_8-L94,22.6593466499893
Nm_9_8-L103,310.602439150855
Nm_9_8-L74,176.671074558622
Nm_9_8-L77,63.7412853491381
Nm_9_8-L18,160.395838248046
Nm_9_8-L71,79.4881367120791
Nm_9_8-L26,201.752845175962
Nm_9_8-L7,312.254180485395
Nm_9_8-L54,103.643720860833
Nm_9_8-L23,148.021983693085
Nm_9_8-L20,661.222479640918
Nm_9_8-L33,126.059633596687
Nm_9_8-L50,224.983767297588
Nm_9_8-L16,499.796737514398
Nm_9_8-L47,105.745529805113
Nm_9_8-L45,64.0119352442029
Nm_9_8-L37,51.6479051194614
Nm_9_8-L43,85.2632876913557
Nm_9_8-L62,60.5626265448746
Nm_9_8-L87,214.910602714009
Nm_9_8-L102,180.498035575066
Nm_9_8-L42,80.3848960688636
Nm_9_8-L41,87.7112190836505
Nm_9_8-L83,140.280431098828
Nm_9_8-L96,324.351638805062
Nm_9_8-L48,177.380671816828
Nm_9_8-L72,33.8058409178931
Nm_9_8-L52,119.721629529145
Nm_9_8-L67,125.076261045332
Nm_9_8-L35,94.9747919346871
Nm_9_8-L51,69.8868834076786
Nm_9_8-L10,116.347576106038
Nm_9_8-L85,210.080589660189
Nm_9_8-L30,132.752531700434
Nm_9_8-L9,82.0020368059515
Nm_9_8-L55,353.781320133342
Nm_9_8-L44,143.147699320646
Nm_9_8-L86,131.920668979487
Nm_9_8-L36,38.3261608360733
Nm_9_8-L53,147.049657924939
Nm_9_8-L19,167.994958294203
Nm_9_8-L60,200.05582674047
Nm_9_8-L14,100.803552179127
Nm_9_8-L98,593.079323614241
Nm_9_8-L32,156.759591821624
Nm_9_8-L101,299.957308511914
Nm_9_8-L78,62.573819650219
Nm_9_8-L97,182.70301998231
Nm_9_8-L59,108.785571253995
Nm_9_8-L38,309.310307847602
Nm_9_8-L76,133.888453817902
Nm_9_8-L25,309.774347923087
Nm_9_8-L100,322.823390661437
Nm_9_8-L40,410.110763863705
Nm_9_8-L13,127.008046989209
Nm_9_8-L1,34.8410189550419
Nm_9_8-L73,20.6347838057697
Nm_9_8-L27,326.663513894457
Nm_9_8-L99,444.221494613014
Nm_9_8-L68,94.9037218866183
Nm_9_8-L28,82.2084692246363
Nm_9_8-L17,444.094121182588
Nm_9_8-L90,880.813969447265
Nm_9_8-L107,110.148846747568
Nm_9_8-L64,105.342395565323
Nm_9_8-L11,204.255970393577
Nm_9_8-L6,390.896507431313
Nm_9_8-L29,196.218082272405
Nm_9_8-L24,101.833453318377
Nm_9_8-L79,23.2664763920322
Nm_9_8-L56,72.4131115829432
Nm_9_8-L91,33.3280564973491
Nm_9_8-L65,175.810332684202
Nm_9_8-L75,88.5931294069312
Nm_9_8-L3,44.8309076385468
Nm_9_8-L109,128.793067356002
Nm_9_8-L95,430.618255617116
Nm_9_8-L63,58.4841003107458
Nm_9_8-L66,19.354555268845
Nm_9_8-L69,138.763377780421
Nm_9_8-L106,42.673627754103
Nm_9_8-L84,176.430739107429
Nm_9_8-L5,98.1264267050039
Nm_9_8-L80,142.092337180233
Nm_9_8-L46,106.073720559506
Nm_9_8-L31,47.7626096401037
Nm_8_9-L39,64.6663506390955
Nm_8_9-L61,71.4182041231079
Nm_8_9-L49,2382.88144599538
Nm_8_9-L12,628.635068697093
Nm_8_9-L88,334.361325834225
Nm_8_9-L70,325.98881622457
Nm_8_9-L4,213.786468792419
Nm_8_9-L92,80.2495785348846
Nm_8_9-L57,191.821490329429
Nm_8_9-L8,248.938380655787
Nm_8_9-L105,77.4616470459676
Nm_8_9-L34,53.6014323031255
Nm_8_9-L93,227.379060823969
Nm_8_9-L58,92.677834731695
Nm_8_9-L108,93.2427048555686
Nm_8_9-L21,16.2423109950364
Nm_8_9-L2,59.6549473040845
Nm_8_9-L104,122.799081229582
Nm_8_9-L22,56.8713064780225
Nm_8_9-L89,73.9478928834989
Nm_8_9-L81,434.141681903145
Nm_8_9-L82,84.4101015318552
Nm_8_9-L15,955.092110822947
Nm_8_9-L94,931.591934171128
Nm_8_9-L103,97.30234591011
Nm_8_9-L74,136.471225511139
Nm_8_9-L77,46.9044925029591
Nm_8_9-L18,125.626220767805
Nm_8_9-L71,17.7621860141154
Nm_8_9-L26,204.85828560467
Nm_8_9-L7,306.393937957054
